Molecule,SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,index_ID,fp_similarity,mol,mol_prepared
<rdkit.Chem.rdchem.Mol object at 0x16c0abd80>,CC(C)COc1ccc(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____4003554____10803818,402.5,4.946711880666667,9,6,3,478,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x3030ee1f0>,<rdkit.Chem.rdchem.Mol object at 0x3150b4c10>
<rdkit.Chem.rdchem.Mol object at 0x1776c5770>,CNc1nc(NCc2ccccc2OCC2CCCCC2)nc2nc[nH]c12,s_27____14946364____23832304,366.5,3.5608831199999997,7,6,3,835,0.68,<rdkit.Chem.rdchem.Mol object at 0x3030ee260>,<rdkit.Chem.rdchem.Mol object at 0x3150b4cf0>
<rdkit.Chem.rdchem.Mol object at 0x3001889e0>,Fc1ccc(OCCN2CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)cc1,s_27____6894020____10803818,447.5,3.660503318333333,8,7,3,1214,0.6792452830188679,<rdkit.Chem.rdchem.Mol object at 0x3030ee2d0>,<rdkit.Chem.rdchem.Mol object at 0x3150b4d60>
<rdkit.Chem.rdchem.Mol object at 0x16c044580>,c1ccc(Nc2nc(NCC3COc4cscc4O3)nc3nc[nH]c23)cc1,s_27____25546064____10803818,380.4,3.0020080689999995,5,7,3,223,0.6792452830188679,<rdkit.Chem.rdchem.Mol object at 0x3030ee340>,<rdkit.Chem.rdchem.Mol object at 0x3150b4dd0>
<rdkit.Chem.rdchem.Mol object at 0x3001b3530>,Clc1cncc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)n1,s_27____25528582____10803818,382.8,2.4743297843333334,7,8,3,1323,0.6792452830188679,<rdkit.Chem.rdchem.Mol object at 0x3030ee3b0>,<rdkit.Chem.rdchem.Mol object at 0x3150b4e40>
<rdkit.Chem.rdchem.Mol object at 0x16c08d460>,CC(C)Oc1ccc2c(c1)CCC2Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____16976830____10803818,400.5,4.731354720333333,6,6,3,371,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x3030ee420>,<rdkit.Chem.rdchem.Mol object at 0x3150b4eb0>
<rdkit.Chem.rdchem.Mol object at 0x16c044f90>,CC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)c1ccc2c(c1)OCCCO2,s_27____1671922____10803818,402.5,3.561086054333333,5,7,3,234,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x3030ee490>,<rdkit.Chem.rdchem.Mol object at 0x3150b4f20>
<rdkit.Chem.rdchem.Mol object at 0x1776e60a0>,CC(C)Oc1cnc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____25525738____10803818,376.4,2.427715045333333,7,8,3,910,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x3030ee500>,<rdkit.Chem.rdchem.Mol object at 0x3150b4f90>
<rdkit.Chem.rdchem.Mol object at 0x300105700>,O[C@@H]1c2ccccc2OC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____18059196____10803818,374.4,2.6716546843333333,4,7,4,967,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x3030ee570>,<rdkit.Chem.rdchem.Mol object at 0x3150b5000>
<rdkit.Chem.rdchem.Mol object at 0x30012c7b0>,C[C@H]1COc2ccccc2[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____19739048____10803818,372.4,3.8412729246666664,4,6,3,1019,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x3030ee5e0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5070>
<rdkit.Chem.rdchem.Mol object at 0x300169770>,c1ccc(Nc2nc(NCCc3ccc(OCCN4CCCC4)cc3)nc3nc[nH]c23)cc1,s_27____8272186____10803818,443.6,4.1268506936666665,10,7,3,1163,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x3030ee650>,<rdkit.Chem.rdchem.Mol object at 0x3150b4c80>
<rdkit.Chem.rdchem.Mol object at 0x30012cc10>,Clc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____104098____10803818,380.8,4.095039931333334,7,6,3,1023,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x3030ee6c0>,<rdkit.Chem.rdchem.Mol object at 0x3150b50e0>
<rdkit.Chem.rdchem.Mol object at 0x16c045930>,c1ccc(Nc2nc(NC3CCCOc4ccccc43)nc3nc[nH]c23)cc1,s_27____2536784____10803818,372.4,3.8793120363333338,4,6,3,245,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x3030ee730>,<rdkit.Chem.rdchem.Mol object at 0x3150b5150>
<rdkit.Chem.rdchem.Mol object at 0x1776186d0>,Clc1ccc(OCC2CCN(c3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)cn1,s_27____9449014____10803818,435.9,4.201572766,6,7,2,487,0.6545454545454545,<rdkit.Chem.rdchem.Mol object at 0x3030ee7a0>,<rdkit.Chem.rdchem.Mol object at 0x3150b51c0>
<rdkit.Chem.rdchem.Mol object at 0x16c08f4c0>,COc1ccc(CCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____24515122____10803818,388.5,4.591546034666667,9,6,3,406,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ee810>,<rdkit.Chem.rdchem.Mol object at 0x3150b5230>
<rdkit.Chem.rdchem.Mol object at 0x17767ef10>,COc1cccc(CC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____4833324____10803818,374.4,4.118983729333333,7,6,3,723,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ee880>,<rdkit.Chem.rdchem.Mol object at 0x3150b5310>
<rdkit.Chem.rdchem.Mol object at 0x16c08e730>,CC(C)(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____1944660____10803818,388.5,4.467707147333334,7,6,3,391,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ee8f0>,<rdkit.Chem.rdchem.Mol object at 0x3150b52a0>
<rdkit.Chem.rdchem.Mol object at 0x1776e4f90>,COc1ccccc1CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25522962____10803818,374.4,4.146977369666667,8,6,3,892,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ee960>,<rdkit.Chem.rdchem.Mol object at 0x3150b5380>
<rdkit.Chem.rdchem.Mol object at 0x1776e67a0>,CC(C)COc1ccccc1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1181050____10803818,388.5,4.658050675666667,8,6,3,918,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ee9d0>,<rdkit.Chem.rdchem.Mol object at 0x3150b53f0>
<rdkit.Chem.rdchem.Mol object at 0x16c0a9e00>,CC(C)COc1cccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____1323068____10803818,388.5,4.658050675666667,8,6,3,445,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eea40>,<rdkit.Chem.rdchem.Mol object at 0x3150b5460>
<rdkit.Chem.rdchem.Mol object at 0x16c0a93f0>,COc1cc(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc(OC)c1,s_27____25523524____10803818,404.5,3.989306104,9,7,3,435,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eeab0>,<rdkit.Chem.rdchem.Mol object at 0x3150b54d0>
<rdkit.Chem.rdchem.Mol object at 0x30014a2d0>,c1ccc(Nc2nc(NCc3ccc(OCCOc4ccccc4)nc3)nc3nc[nH]c23)cc1,s_27____1001578____10803818,453.5,4.434582209666667,10,8,3,1110,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eeb20>,<rdkit.Chem.rdchem.Mol object at 0x3150b5540>
<rdkit.Chem.rdchem.Mol object at 0x17767e880>,c1ccc(Nc2nc(NCc3ccccc3OCC3CC3)nc3nc[nH]c23)cc1,s_27____5455214____10803818,386.5,4.194324773,8,6,3,717,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eeb90>,<rdkit.Chem.rdchem.Mol object at 0x3150b5620>
<rdkit.Chem.rdchem.Mol object at 0x16c08e340>,CC(C)(C)Oc1ccccc1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____6201368____10803818,388.5,4.467707147333334,7,6,3,387,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eec00>,<rdkit.Chem.rdchem.Mol object at 0x3150b5690>
<rdkit.Chem.rdchem.Mol object at 0x3001f4820>,COc1ccc(CCC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2162226____10803818,388.5,4.563552394333333,8,6,3,1407,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eec70>,<rdkit.Chem.rdchem.Mol object at 0x3150b5700>
<rdkit.Chem.rdchem.Mol object at 0x1776c5af0>,COc1ccc(C(C)CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____5728628____10803818,388.5,4.433996466,8,6,3,838,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eece0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5770>
<rdkit.Chem.rdchem.Mol object at 0x1776e6e30>,CCC(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____25520858____10803818,388.5,4.709652874,8,6,3,925,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eed50>,<rdkit.Chem.rdchem.Mol object at 0x3150b57e0>
<rdkit.Chem.rdchem.Mol object at 0x16c047920>,COc1cc(OC)c(CC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)c(OC)c1,s_27____10719502____10803818,434.5,3.8036411979999993,9,8,3,279,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eedc0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5850>
<rdkit.Chem.rdchem.Mol object at 0x1776e4890>,COc1ccc(CC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1OC,s_27____5731916____10803818,404.5,3.9613124636666663,8,7,3,885,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eee30>,<rdkit.Chem.rdchem.Mol object at 0x3150b58c0>
<rdkit.Chem.rdchem.Mol object at 0x16c044820>,COc1cc(OC)c(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____16908938____10803818,391.4,2.921522542000001,8,8,3,226,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eeea0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5930>
<rdkit.Chem.rdchem.Mol object at 0x16b9938b0>,COc1cccc(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____3000692____10803818,374.4,4.146977369666667,8,6,3,15,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eef10>,<rdkit.Chem.rdchem.Mol object at 0x3150b59a0>
<rdkit.Chem.rdchem.Mol object at 0x16c044200>,COc1ccccc1C[C@H](C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____9579692____10803818,374.4,4.118983729333333,7,6,3,219,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eef80>,<rdkit.Chem.rdchem.Mol object at 0x3150b55b0>
<rdkit.Chem.rdchem.Mol object at 0x16c08d930>,COc1ccc(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____24530712____10803818,374.4,4.146977369666667,8,6,3,376,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030eeff0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5a10>
<rdkit.Chem.rdchem.Mol object at 0x16c06b290>,CC(C)Oc1ccccc1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1136858____10803818,374.4,4.1871304789999995,7,6,3,338,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ef060>,<rdkit.Chem.rdchem.Mol object at 0x3150b5a80>
<rdkit.Chem.rdchem.Mol object at 0x3001cdb60>,CC(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____21408012____10803818,374.4,4.1871304789999995,7,6,3,1361,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ef0d0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5af0>
<rdkit.Chem.rdchem.Mol object at 0x16c06bf40>,COc1ccc(C(C)(C)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2262760____10803818,388.5,4.445382381000002,7,6,3,351,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ef140>,<rdkit.Chem.rdchem.Mol object at 0x3150b5b60>
<rdkit.Chem.rdchem.Mol object at 0x3001f4d60>,CC(C)COc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____14035480____10803818,388.5,4.658050675666667,8,6,3,1412,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ef1b0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5bd0>
<rdkit.Chem.rdchem.Mol object at 0x1776e7d10>,Cc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)c(OCC2CC2)c1,s_27____6953188____10803818,400.5,4.707746162333334,8,6,3,941,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ef220>,<rdkit.Chem.rdchem.Mol object at 0x3150b5cb0>
<rdkit.Chem.rdchem.Mol object at 0x16c06b1b0>,COc1ccnc(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)n1,m_27____16464484____10803818,362.4,2.6799951676666667,7,8,3,337,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ef290>,<rdkit.Chem.rdchem.Mol object at 0x3150b5c40>
<rdkit.Chem.rdchem.Mol object at 0x16c004200>,COc1ccccc1C(C)(C)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____2229210____10803818,388.5,4.445382381000002,7,6,3,89,0.6538461538461539,<rdkit.Chem.rdchem.Mol object at 0x3030ef300>,<rdkit.Chem.rdchem.Mol object at 0x3150b5d20>
<rdkit.Chem.rdchem.Mol object at 0x1776c6ce0>,COc1ccc(C2CCCN2c2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____18798286____10803818,387.4,3.8913628706666663,5,7,2,857,0.6428571428571429,<rdkit.Chem.rdchem.Mol object at 0x3030ef370>,<rdkit.Chem.rdchem.Mol object at 0x3150b5d90>
<rdkit.Chem.rdchem.Mol object at 0x16c08fa00>,FC(F)(F)c1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)nc1,s_27____7105996____10803818,415.4,3.7456288396666664,8,7,3,412,0.6428571428571429,<rdkit.Chem.rdchem.Mol object at 0x3030ef3e0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5e00>
<rdkit.Chem.rdchem.Mol object at 0x16c0a9a80>,O[C@H]1CCCC[C@@H]1CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____16981664____10803818,352.4,3.0190790543333343,6,6,4,442,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef450>,<rdkit.Chem.rdchem.Mol object at 0x3150b5e70>
<rdkit.Chem.rdchem.Mol object at 0x16c069770>,OCC[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____13461144____10803818,352.4,2.941125324333334,6,6,4,309,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef4c0>,<rdkit.Chem.rdchem.Mol object at 0x3150b5f50>
<rdkit.Chem.rdchem.Mol object at 0x16c08d5b0>,OCC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCC1,s_27____10547164____10803818,366.5,3.2976947879999994,7,6,4,372,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef530>,<rdkit.Chem.rdchem.Mol object at 0x3150b5fc0>
<rdkit.Chem.rdchem.Mol object at 0x16c045a10>,O[C@H]1CC[C@](O)(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25528540____10803818,354.4,1.493164354333333,5,7,5,246,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef5a0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6030>
<rdkit.Chem.rdchem.Mol object at 0x177658dd0>,OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCCC1,s_27____18242860____10803818,366.5,3.7690202113333338,5,6,4,623,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef610>,<rdkit.Chem.rdchem.Mol object at 0x3150b60a0>
<rdkit.Chem.rdchem.Mol object at 0x300149d20>,OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC2CCCC21,s_27____25523918____10803818,350.4,2.623580236333334,5,6,4,1104,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef680>,<rdkit.Chem.rdchem.Mol object at 0x3150b6110>
<rdkit.Chem.rdchem.Mol object at 0x3001cf920>,CC(O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,s_27____16503762____10803818,380.5,3.978085577666665,7,6,4,1392,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef6f0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6180>
<rdkit.Chem.rdchem.Mol object at 0x16c0076f0>,CC1C(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC(CO)C1(C)C,s_27____25526512____10803818,380.5,3.5265494319999995,5,6,4,146,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef760>,<rdkit.Chem.rdchem.Mol object at 0x3150b61f0>
<rdkit.Chem.rdchem.Mol object at 0x16c069690>,CC(C)(O)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCC1,s_27____25520954____10803818,366.5,3.311041637666666,6,6,4,308,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef7d0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6260>
<rdkit.Chem.rdchem.Mol object at 0x16c06b450>,OCCC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCCC1,s_27____13768924____10803818,380.5,3.835422378333333,7,6,4,340,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef840>,<rdkit.Chem.rdchem.Mol object at 0x3150b5ee0>
<rdkit.Chem.rdchem.Mol object at 0x1776e6960>,CC1(C)[C@H](O)C(C)(C)[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25403996____10803818,352.4,3.1681225953333336,4,6,4,920,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef8b0>,<rdkit.Chem.rdchem.Mol object at 0x3150b62d0>
<rdkit.Chem.rdchem.Mol object at 0x3001b0e40>,OC1CCC12CC(CNc1nc(Nc3ccccc3)c3[nH]cnc3n1)C2,s_27____25525838____10803818,350.4,2.409189498,5,6,4,1283,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef920>,<rdkit.Chem.rdchem.Mol object at 0x3150b6340>
<rdkit.Chem.rdchem.Mol object at 0x16c045150>,CC(C)(O)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____25524556____10803818,352.4,2.8664729726666676,6,6,4,236,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030ef990>,<rdkit.Chem.rdchem.Mol object at 0x3150b63b0>
<rdkit.Chem.rdchem.Mol object at 0x16c0287b0>,OC1CCCCC(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____15776824____10803818,352.4,3.0190790543333343,5,6,4,161,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efa00>,<rdkit.Chem.rdchem.Mol object at 0x3150b6420>
<rdkit.Chem.rdchem.Mol object at 0x17767f290>,CC(CCO)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____8283114____10803818,366.5,3.1895702459999993,8,6,4,727,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efa70>,<rdkit.Chem.rdchem.Mol object at 0x3150b6490>
<rdkit.Chem.rdchem.Mol object at 0x16c029e00>,OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)(C1CC1)C1CC1,s_27____12058958____10803818,350.4,2.7015339663333333,7,6,4,184,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efae0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6570>
<rdkit.Chem.rdchem.Mol object at 0x16c08c270>,OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC2(CC1)CC2,s_27____25524290____10803818,364.5,3.0032231950000003,5,6,4,354,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efb50>,<rdkit.Chem.rdchem.Mol object at 0x3150b65e0>
<rdkit.Chem.rdchem.Mol object at 0x16bfe5850>,OCC1CCCCCC1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____24001492____10803818,352.4,3.060635781333334,5,6,4,48,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efbc0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6650>
<rdkit.Chem.rdchem.Mol object at 0x30012e500>,OCC1CC2(CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)C1,s_27____26083454____10803818,378.5,3.1424193679999997,5,6,4,1049,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efc30>,<rdkit.Chem.rdchem.Mol object at 0x3150b66c0>
<rdkit.Chem.rdchem.Mol object at 0x16c08dc40>,OC1CCCC1CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____7426664____10803818,352.4,3.0190790543333343,7,6,4,379,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efca0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6730>
<rdkit.Chem.rdchem.Mol object at 0x3001f4040>,OC(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCC1,s_27____16500334____10803818,366.5,3.3908537133333327,7,6,4,1399,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efd10>,<rdkit.Chem.rdchem.Mol object at 0x3150b67a0>
<rdkit.Chem.rdchem.Mol object at 0x17767c350>,CC(C)(O)[C@H]1CC[C@@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25521632____10803818,366.5,3.2716620823333327,5,6,4,679,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efd80>,<rdkit.Chem.rdchem.Mol object at 0x3150b6810>
<rdkit.Chem.rdchem.Mol object at 0x17765a340>,O[C@H]1CCCCCC[C@@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____23046726____10803818,352.4,3.4604499026666673,4,6,4,647,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efdf0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6880>
<rdkit.Chem.rdchem.Mol object at 0x16c06a340>,OCCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,s_27____6821796____10803818,366.5,3.3471198146666663,7,6,4,322,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efe60>,<rdkit.Chem.rdchem.Mol object at 0x3150b6500>
<rdkit.Chem.rdchem.Mol object at 0x30018a730>,CC(O)(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCC1,s_27____16503230____10803818,380.5,3.671430381666666,7,6,4,1244,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030efed0>,<rdkit.Chem.rdchem.Mol object at 0x3150b68f0>
<rdkit.Chem.rdchem.Mol object at 0x177618eb0>,CC1CCC(C(C)(O)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____16504294____10803818,380.5,3.898489738999999,6,6,4,494,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030eff40>,<rdkit.Chem.rdchem.Mol object at 0x3150b6960>
<rdkit.Chem.rdchem.Mol object at 0x16c06a5e0>,OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,s_27____21534396____10803818,366.5,3.697508909333333,7,6,4,324,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8040>,<rdkit.Chem.rdchem.Mol object at 0x3150b69d0>
<rdkit.Chem.rdchem.Mol object at 0x1776c71b0>,OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,s_27____5063656____10803818,352.4,3.324451546333333,5,6,4,862,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d80b0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6a40>
<rdkit.Chem.rdchem.Mol object at 0x16c004a50>,OCC1CCCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25521020____10803818,352.4,3.0190790543333343,5,6,4,98,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8120>,<rdkit.Chem.rdchem.Mol object at 0x3150b6ab0>
<rdkit.Chem.rdchem.Mol object at 0x16c004b30>,CC1(C)CCCC(O)(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____12368596____10803818,380.5,3.911517762666666,5,6,4,99,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8190>,<rdkit.Chem.rdchem.Mol object at 0x3150b6b90>
<rdkit.Chem.rdchem.Mol object at 0x16c0a8ac0>,CC1(C)CC(C)(C)CC(O)(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____25522220____10803818,394.5,4.054015313999999,5,6,4,427,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8200>,<rdkit.Chem.rdchem.Mol object at 0x3150b6c00>
<rdkit.Chem.rdchem.Mol object at 0x177659af0>,CC(O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCCC1,s_27____16504218____10803818,380.5,4.056039307666666,6,6,4,638,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8270>,<rdkit.Chem.rdchem.Mol object at 0x3150b6c70>
<rdkit.Chem.rdchem.Mol object at 0x16c08f300>,OC1(C2CC2)CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25523324____10803818,364.5,2.963843639666666,5,6,4,404,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d82e0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6ce0>
<rdkit.Chem.rdchem.Mol object at 0x300106960>,OCC1CCC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25521304____10803818,366.5,3.2561380609999997,7,6,4,987,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8350>,<rdkit.Chem.rdchem.Mol object at 0x3150b6d50>
<rdkit.Chem.rdchem.Mol object at 0x17769e5e0>,CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C(O)C1CCC1,s_27____25523632____10803818,366.5,3.473391525666667,7,6,4,781,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d83c0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6dc0>
