SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,fp_similarity,ID,mol_prepared,aligned_mol,RMSD
CC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)COc2ccccc2O1,s_27____12210936____10803818,388.4,3.502143,5,7,3,0.765957,140,<rdkit.Chem.rdchem.Mol object at 0x3150cace0>,<rdkit.Chem.rdchem.Mol object at 0x3150aa930>,5.195761779983802
c1ccc(Nc2nc(NCCCOc3ccccc3)nc3[nH]cnc23)cc1,s_27____140438____10803818,360.4,3.550955,8,6,3,0.765957,632,<rdkit.Chem.rdchem.Mol object at 0x3150cb140>,<rdkit.Chem.rdchem.Mol object at 0x31514c310>,4.72656749335356
c1ccc(Nc2nc(NCCCCOc3ccccc3)nc3[nH]cnc23)cc1,s_27____141186____10803818,374.4,4.068318,9,6,3,0.765957,244,<rdkit.Chem.rdchem.Mol object at 0x3150cb610>,<rdkit.Chem.rdchem.Mol object at 0x3150ea7f0>,4.79970562032673
COc1ccc(OC(C)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____6107736____10803818,390.4,3.749899,8,7,3,0.765957,1213,<rdkit.Chem.rdchem.Mol object at 0x3150cb6f0>,<rdkit.Chem.rdchem.Mol object at 0x3150cfce0>,5.1887443228489785
CC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COc1ccccc1,s_27____25541652____10803818,374.4,4.030279,8,6,3,0.765957,919,<rdkit.Chem.rdchem.Mol object at 0x3150cb7d0>,<rdkit.Chem.rdchem.Mol object at 0x315163a60>,5.262877710819188
C[C@H](CCOc1ccccc1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526540____10803818,374.4,3.96753,8,6,3,0.765957,803,<rdkit.Chem.rdchem.Mol object at 0x3150cb8b0>,<rdkit.Chem.rdchem.Mol object at 0x315163650>,4.79417764285544
OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COc1ccccc1,s_27____654196____10803818,376.4,2.86066,8,7,4,0.765957,5,<rdkit.Chem.rdchem.Mol object at 0x3150cb370>,<rdkit.Chem.rdchem.Mol object at 0x31514c6d0>,5.077381201884833
CC(CCCOc1cccnc1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25557144____10803818,389.5,3.26722,9,7,3,0.765957,607,<rdkit.Chem.rdchem.Mol object at 0x3150cb990>,<rdkit.Chem.rdchem.Mol object at 0x31514c590>,5.152297770352308
Cc1ccc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)nc1,s_27____25525190____10803818,375.4,3.441161,8,7,3,0.76,306,<rdkit.Chem.rdchem.Mol object at 0x3150cbdf0>,<rdkit.Chem.rdchem.Mol object at 0x315163d80>,5.313228839184864
c1ccc(Nc2nc(N3CCC[C@H]3COc3ccccc3)nc3[nH]cnc23)cc1,s_27____10690756____10803818,386.5,4.591826,6,6,2,0.734694,332,<rdkit.Chem.rdchem.Mol object at 0x3150cbd10>,<rdkit.Chem.rdchem.Mol object at 0x315161620>,4.769927669675739
c1ccc(Nc2nc(N3CCC(COc4ccccc4)C3)nc3[nH]cnc23)cc1,s_27____8600894____10803818,386.5,4.192011,6,6,2,0.734694,1350,<rdkit.Chem.rdchem.Mol object at 0x3150cbe60>,<rdkit.Chem.rdchem.Mol object at 0x31514c680>,5.118974717483954
c1ccc(Nc2nc(N[C@H]3COC[C@H]3Oc3ccccc3)nc3[nH]cnc23)cc1,s_27____17070036____10803818,388.4,3.392029,6,7,3,0.734694,750,<rdkit.Chem.rdchem.Mol object at 0x3030f3220>,<rdkit.Chem.rdchem.Mol object at 0x31514c900>,5.2267660205290225
c1ccc(Nc2nc(N3CCCC(COc4ccccc4)C3)nc3[nH]cnc23)cc1,s_27____19127738____10803818,400.5,4.63658,6,6,2,0.734694,428,<rdkit.Chem.rdchem.Mol object at 0x3030f33e0>,<rdkit.Chem.rdchem.Mol object at 0x31514ca40>,4.435487565934246
c1ccc(Nc2nc(N3CCC(COc4cccnc4)CC3)nc3[nH]cnc23)cc1,s_27____25524408____10803818,401.5,3.377351,6,7,2,0.734694,671,<rdkit.Chem.rdchem.Mol object at 0x3030f2b20>,<rdkit.Chem.rdchem.Mol object at 0x31514c4a0>,4.878491553495376
c1ccc(Nc2nc(N3CCC[C@@H]3COc3ccccc3)nc3[nH]cnc23)cc1,s_27____17551962____10803818,386.5,4.591826,6,6,2,0.734694,1020,<rdkit.Chem.rdchem.Mol object at 0x3150ec040>,<rdkit.Chem.rdchem.Mol object at 0x31514c810>,4.685836332069024
Oc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____25544004____10803818,362.4,3.18743,7,7,4,0.723404,911,<rdkit.Chem.rdchem.Mol object at 0x3150ec120>,<rdkit.Chem.rdchem.Mol object at 0x31514c7c0>,5.251832797098544
Cc1cccc(OCC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____1671936____10803818,374.4,4.420992,7,6,3,0.72,625,<rdkit.Chem.rdchem.Mol object at 0x3150ec200>,<rdkit.Chem.rdchem.Mol object at 0x31514cb80>,4.927897345124227
Cc1ccc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2562700____10803818,374.4,4.064376,8,6,3,0.72,167,<rdkit.Chem.rdchem.Mol object at 0x3150ec2e0>,<rdkit.Chem.rdchem.Mol object at 0x31514cb30>,5.145888119920216
Cc1ccccc1OC(C)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____6010504____10803818,374.4,4.420992,7,6,3,0.72,735,<rdkit.Chem.rdchem.Mol object at 0x3150ec3c0>,<rdkit.Chem.rdchem.Mol object at 0x3150eb510>,4.595462904611042
Cc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)nc1,s_27____25522668____10803818,361.4,3.381202,7,7,3,0.72,599,<rdkit.Chem.rdchem.Mol object at 0x3150ec4a0>,<rdkit.Chem.rdchem.Mol object at 0x31514cae0>,5.092989671433995
Cc1ccc(OC(C)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____6079216____10803818,374.4,4.420992,7,6,3,0.72,1103,<rdkit.Chem.rdchem.Mol object at 0x3150ec580>,<rdkit.Chem.rdchem.Mol object at 0x31514ce50>,4.889903557758426
Cc1ccc(OCC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2163278____10803818,374.4,4.420992,7,6,3,0.72,788,<rdkit.Chem.rdchem.Mol object at 0x3150ec660>,<rdkit.Chem.rdchem.Mol object at 0x31514cd10>,5.036379948336078
Cc1ccccc1OCC(C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1671930____10803818,374.4,4.420992,7,6,3,0.72,272,<rdkit.Chem.rdchem.Mol object at 0x3150ec740>,<rdkit.Chem.rdchem.Mol object at 0x3150a00e0>,4.675092354634551
Cc1cc(C)cc(OCC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____25526476____10803818,388.5,4.934413,7,6,3,0.72,1150,<rdkit.Chem.rdchem.Mol object at 0x3150ec820>,<rdkit.Chem.rdchem.Mol object at 0x3150a1710>,4.882474729427502
Cc1cccc(C)c1OCC(C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____19505120____10803818,388.5,4.934413,7,6,3,0.72,270,<rdkit.Chem.rdchem.Mol object at 0x3150ec900>,<rdkit.Chem.rdchem.Mol object at 0x3150a1440>,4.644260141958485
Clc1cncc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)n1,s_27____25541468____10803818,396.8,2.53429,8,8,3,0.716981,1400,<rdkit.Chem.rdchem.Mol object at 0x3150ec9e0>,<rdkit.Chem.rdchem.Mol object at 0x31514cef0>,4.90320163099289
CC(COc1ccc(Cl)cc1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25545806____10803818,394.9,4.511615,7,6,3,0.705882,546,<rdkit.Chem.rdchem.Mol object at 0x3150ecac0>,<rdkit.Chem.rdchem.Mol object at 0x31514d120>,4.765970898227894
CC(COc1ccc(F)cc1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1199228____10803818,378.4,4.050272,7,6,3,0.705882,1069,<rdkit.Chem.rdchem.Mol object at 0x3150ecba0>,<rdkit.Chem.rdchem.Mol object at 0x31514d030>,4.727876360760185
C[C@@H](COc1c(F)cccc1F)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____11984638____10803818,396.4,4.192974,7,6,3,0.705882,367,<rdkit.Chem.rdchem.Mol object at 0x3150ecc80>,<rdkit.Chem.rdchem.Mol object at 0x31514d1c0>,4.677623476804708
CC(COc1cccc(F)c1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1671938____10803818,378.4,4.050272,7,6,3,0.705882,426,<rdkit.Chem.rdchem.Mol object at 0x3150ecd60>,<rdkit.Chem.rdchem.Mol object at 0x315162e30>,4.7047933355859834
CC(COc1ccccc1Cl)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25541756____10803818,394.9,4.511615,7,6,3,0.705882,1247,<rdkit.Chem.rdchem.Mol object at 0x3150ece40>,<rdkit.Chem.rdchem.Mol object at 0x31514d300>,4.586356502631648
CC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)Oc1ccc(Cl)cc1,s_27____6201730____10803818,394.9,4.511615,7,6,3,0.705882,595,<rdkit.Chem.rdchem.Mol object at 0x3150ecf20>,<rdkit.Chem.rdchem.Mol object at 0x31514cfe0>,5.325912457967713
Clc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)nc1,s_27____7105934____10803818,381.8,3.471825,7,7,3,0.705882,819,<rdkit.Chem.rdchem.Mol object at 0x3150ed000>,<rdkit.Chem.rdchem.Mol object at 0x31514d440>,5.134907038535634
CC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)Oc1ccc(F)cc1,s_27____6079814____10803818,378.4,4.050272,7,6,3,0.705882,408,<rdkit.Chem.rdchem.Mol object at 0x3150ed0e0>,<rdkit.Chem.rdchem.Mol object at 0x31514d170>,5.325905353368147
OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COc1ccc(F)cc1,s_27____1323120____10803818,394.4,3.003362,8,7,4,0.705882,1340,<rdkit.Chem.rdchem.Mol object at 0x3150ed1c0>,<rdkit.Chem.rdchem.Mol object at 0x31514d580>,4.704752555106054
Fc1ccc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2262016____10803818,378.4,3.693657,8,6,3,0.705882,110,<rdkit.Chem.rdchem.Mol object at 0x3150ed2a0>,<rdkit.Chem.rdchem.Mol object at 0x31514d2b0>,5.384467511737176
CC(COc1ccccc1F)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1671934____10803818,378.4,4.050272,7,6,3,0.705882,307,<rdkit.Chem.rdchem.Mol object at 0x3150ed380>,<rdkit.Chem.rdchem.Mol object at 0x31514d6c0>,4.638475520600675
CC(COc1ccc(F)cc1F)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1671932____10803818,396.4,4.192974,7,6,3,0.705882,1365,<rdkit.Chem.rdchem.Mol object at 0x3150ed460>,<rdkit.Chem.rdchem.Mol object at 0x31514d3f0>,4.805998007143885
CC(COc1cccc(Cl)c1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25545808____10803818,394.9,4.511615,7,6,3,0.705882,508,<rdkit.Chem.rdchem.Mol object at 0x3150ed540>,<rdkit.Chem.rdchem.Mol object at 0x31514d800>,4.6864842250245
c1ccc(Nc2nc(NCc3ccc(OC4CCNC4)nc3)nc3[nH]cnc23)cc1,s_270166____16815796____17625750,402.5,2.177195,7,8,4,0.703704,721,<rdkit.Chem.rdchem.Mol object at 0x3150ed620>,<rdkit.Chem.rdchem.Mol object at 0x31514d530>,4.304639455240876
C=CCCCCC(O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25524520____10803818,352.4,3.570228,10,6,4,0.702128,425,<rdkit.Chem.rdchem.Mol object at 0x3150ed700>,<rdkit.Chem.rdchem.Mol object at 0x31514d940>,5.0830463589713215
c1ccc(Nc2nc(NC3COc4ccccc4C3)nc3[nH]cnc23)cc1,s_27____25523550____10803818,358.4,3.590651,4,6,3,0.692308,106,<rdkit.Chem.rdchem.Mol object at 0x3150ed7e0>,<rdkit.Chem.rdchem.Mol object at 0x31514d670>,5.05551365916361
c1ccc(Nc2nc(NC[C@H]3CCc4ccccc4O3)nc3[nH]cnc23)cc1,s_27____21415768____10803818,372.4,4.035219,5,6,3,0.692308,1146,<rdkit.Chem.rdchem.Mol object at 0x3150ed8c0>,<rdkit.Chem.rdchem.Mol object at 0x31514da80>,4.7704894722158695
c1ccc(Nc2nc(NCc3ccnc(OC4CCC4)c3)nc3[nH]cnc23)cc1,s_27____18539502____10803818,387.4,3.700666,7,7,3,0.692308,672,<rdkit.Chem.rdchem.Mol object at 0x3150ed9a0>,<rdkit.Chem.rdchem.Mol object at 0x31514d7b0>,4.587688059451432
c1ccc(Nc2nc(NCc3ccc(OC4CCCC4)nc3)nc3[nH]cnc23)cc1,s_27____885670____10803818,401.5,4.145234,7,7,3,0.692308,854,<rdkit.Chem.rdchem.Mol object at 0x3150eda80>,<rdkit.Chem.rdchem.Mol object at 0x31514db20>,4.1940232892256235
c1ccc(Nc2nc(N[C@H]3C[C@@]34CCOc3ccccc34)nc3[nH]cnc23)cc1,s_27____16013714____10803818,384.4,3.558084,4,6,3,0.692308,611,<rdkit.Chem.rdchem.Mol object at 0x3150edb60>,<rdkit.Chem.rdchem.Mol object at 0x301bf6fc0>,4.754459651410628
CC(C)c1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____802904____10803818,388.5,4.736004,8,6,3,0.692308,692,<rdkit.Chem.rdchem.Mol object at 0x3150edcb0>,<rdkit.Chem.rdchem.Mol object at 0x31514dcb0>,5.29692592552856
c1ccc(Nc2nc(NCc3ccnc(OCC4CC4)c3)nc3[nH]cnc23)cc1,s_27____4509596____10803818,387.4,3.57111,8,7,3,0.692308,302,<rdkit.Chem.rdchem.Mol object at 0x3150edd90>,<rdkit.Chem.rdchem.Mol object at 0x31514d990>,5.201451914902938
c1ccc(Nc2nc(NCc3ccc(OC4CCCCC4)nc3)nc3[nH]cnc23)cc1,s_27____2536028____10803818,415.5,4.589803,7,7,3,0.692308,713,<rdkit.Chem.rdchem.Mol object at 0x3150ede70>,<rdkit.Chem.rdchem.Mol object at 0x31514d8f0>,4.6992322585816435
CC(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____803114____10803818,375.4,3.563916,7,7,3,0.692308,826,<rdkit.Chem.rdchem.Mol object at 0x3150edf50>,<rdkit.Chem.rdchem.Mol object at 0x3151637e0>,5.089783291693699
C[C@H]1c2ccccc2O[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____13712244____10803818,372.4,3.955624,5,6,3,0.692308,523,<rdkit.Chem.rdchem.Mol object at 0x3150ee030>,<rdkit.Chem.rdchem.Mol object at 0x31514de90>,4.47072201399228
CC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1COc2ccccc21,s_27____7794114____10803818,372.4,3.607412,5,6,3,0.692308,981,<rdkit.Chem.rdchem.Mol object at 0x3150ee110>,<rdkit.Chem.rdchem.Mol object at 0x315162d90>,5.010504013857006
CC(C)(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____8376184____10803818,389.5,3.844492,7,7,3,0.692308,33,<rdkit.Chem.rdchem.Mol object at 0x3150ee1f0>,<rdkit.Chem.rdchem.Mol object at 0x303141b20>,5.093399086382008
CCCOc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____4146616____10803818,375.4,3.669863,8,7,3,0.692308,775,<rdkit.Chem.rdchem.Mol object at 0x3150ee2d0>,<rdkit.Chem.rdchem.Mol object at 0x31514dd50>,5.309987176816506
c1ccc(Nc2nc(NCCCc3ccc4c(c3)OCCO4)nc3[nH]cnc23)cc1,s_27____7048798____10803818,402.5,3.817781,7,7,3,0.692308,811,<rdkit.Chem.rdchem.Mol object at 0x3150ee3b0>,<rdkit.Chem.rdchem.Mol object at 0x31514e070>,4.710566502334362
c1ccc(Nc2nc(NCCC3CCOc4ccccc43)nc3[nH]cnc23)cc1,s_27____14410912____10803818,386.5,3.960464,6,6,3,0.692308,1385,<rdkit.Chem.rdchem.Mol object at 0x3150ee490>,<rdkit.Chem.rdchem.Mol object at 0x31514df80>,5.2102600320656105
CCOc1ccccc1CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25525286____10803818,388.5,4.503785,9,6,3,0.692308,510,<rdkit.Chem.rdchem.Mol object at 0x3150ee570>,<rdkit.Chem.rdchem.Mol object at 0x31514e1b0>,4.627978369367411
CC(C)COc1ccc(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____4003554____10803818,402.5,4.946712,9,6,3,0.692308,478,<rdkit.Chem.rdchem.Mol object at 0x3150ee650>,<rdkit.Chem.rdchem.Mol object at 0x31514e020>,5.113526539047836
CNc1nc(NCc2ccccc2OCC2CCCCC2)nc2[nH]cnc12,s_27____14946364____23832304,366.5,3.560883,7,6,3,0.68,835,<rdkit.Chem.rdchem.Mol object at 0x3150ee730>,<rdkit.Chem.rdchem.Mol object at 0x31514e160>,4.735210841885167
Fc1ccc(OCCN2CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)cc1,s_27____6894020____10803818,447.5,3.660503,8,7,3,0.679245,1214,<rdkit.Chem.rdchem.Mol object at 0x3150ee810>,<rdkit.Chem.rdchem.Mol object at 0x31514da30>,6.361240039319611
c1ccc(Nc2nc(NCC3COc4cscc4O3)nc3[nH]cnc23)cc1,s_27____25546064____10803818,380.4,3.002008,5,7,3,0.679245,223,<rdkit.Chem.rdchem.Mol object at 0x3150ee8f0>,<rdkit.Chem.rdchem.Mol object at 0x31514e340>,4.6146942002481515
Clc1cncc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)n1,s_27____25528582____10803818,382.8,2.47433,7,8,3,0.679245,1323,<rdkit.Chem.rdchem.Mol object at 0x3150ee9d0>,<rdkit.Chem.rdchem.Mol object at 0x31514e200>,4.706149661138089
CC(C)Oc1ccc2c(c1)CCC2Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____16976830____10803818,400.5,4.731355,6,6,3,0.666667,371,<rdkit.Chem.rdchem.Mol object at 0x3150eeab0>,<rdkit.Chem.rdchem.Mol object at 0x31507fe20>,5.191552872613836
CC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)c1ccc2c(c1)OCCCO2,s_27____1671922____10803818,402.5,3.561086,5,7,3,0.666667,234,<rdkit.Chem.rdchem.Mol object at 0x3150eeb90>,<rdkit.Chem.rdchem.Mol object at 0x31514e390>,5.031504750435938
CC(C)Oc1cnc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____25525738____10803818,376.4,2.427715,7,8,3,0.666667,910,<rdkit.Chem.rdchem.Mol object at 0x3150eec70>,<rdkit.Chem.rdchem.Mol object at 0x30190ca40>,5.1932491356385695
O[C@@H]1c2ccccc2OC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____18059196____10803818,374.4,2.671655,4,7,4,0.666667,967,<rdkit.Chem.rdchem.Mol object at 0x3150eed50>,<rdkit.Chem.rdchem.Mol object at 0x31514e3e0>,5.171278275814008
C[C@H]1COc2ccccc2[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____19739048____10803818,372.4,3.841273,4,6,3,0.666667,1019,<rdkit.Chem.rdchem.Mol object at 0x3150eee30>,<rdkit.Chem.rdchem.Mol object at 0x315161490>,4.789582235411424
c1ccc(Nc2nc(NCCc3ccc(OCCN4CCCC4)cc3)nc3[nH]cnc23)cc1,s_27____8272186____10803818,443.6,4.126851,10,7,3,0.666667,1163,<rdkit.Chem.rdchem.Mol object at 0x3150eef10>,<rdkit.Chem.rdchem.Mol object at 0x315161ad0>,4.220608424420924
Clc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____104098____10803818,380.8,4.09504,7,6,3,0.666667,1023,<rdkit.Chem.rdchem.Mol object at 0x3150eeff0>,<rdkit.Chem.rdchem.Mol object at 0x31514e6b0>,5.138363733484794
c1ccc(Nc2nc(NC3CCCOc4ccccc43)nc3[nH]cnc23)cc1,s_27____2536784____10803818,372.4,3.879312,4,6,3,0.666667,245,<rdkit.Chem.rdchem.Mol object at 0x3150ef0d0>,<rdkit.Chem.rdchem.Mol object at 0x31514e480>,5.194632874431542
Clc1ccc(OCC2CCN(c3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)cn1,s_27____9449014____10803818,435.9,4.201573,6,7,2,0.654545,487,<rdkit.Chem.rdchem.Mol object at 0x3150ef1b0>,<rdkit.Chem.rdchem.Mol object at 0x31507c770>,5.242792647824317
COc1ccc(CCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____24515122____10803818,388.5,4.591546,9,6,3,0.653846,406,<rdkit.Chem.rdchem.Mol object at 0x3150ef290>,<rdkit.Chem.rdchem.Mol object at 0x31514e610>,5.387432183722186
COc1cccc(CC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____4833324____10803818,374.4,4.118984,7,6,3,0.653846,723,<rdkit.Chem.rdchem.Mol object at 0x3150ef370>,<rdkit.Chem.rdchem.Mol object at 0x31514e7a0>,4.913846874081274
CC(C)(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____1944660____10803818,388.5,4.467707,7,6,3,0.653846,391,<rdkit.Chem.rdchem.Mol object at 0x3150ef450>,<rdkit.Chem.rdchem.Mol object at 0x31514e8e0>,5.08340473197656
COc1ccccc1CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25522962____10803818,374.4,4.146977,8,6,3,0.653846,892,<rdkit.Chem.rdchem.Mol object at 0x3150ef530>,<rdkit.Chem.rdchem.Mol object at 0x31514e980>,4.604823913372802
CC(C)COc1ccccc1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1181050____10803818,388.5,4.658051,8,6,3,0.653846,918,<rdkit.Chem.rdchem.Mol object at 0x3150ef610>,<rdkit.Chem.rdchem.Mol object at 0x3150cf650>,4.810497199281101
CC(C)COc1cccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____1323068____10803818,388.5,4.658051,8,6,3,0.653846,445,<rdkit.Chem.rdchem.Mol object at 0x3150ef6f0>,<rdkit.Chem.rdchem.Mol object at 0x31514e430>,4.8205103598779635
COc1cc(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc(OC)c1,s_27____25523524____10803818,404.5,3.989306,9,7,3,0.653846,435,<rdkit.Chem.rdchem.Mol object at 0x3150ef7d0>,<rdkit.Chem.rdchem.Mol object at 0x31514e890>,4.825355233459176
c1ccc(Nc2nc(NCc3ccc(OCCOc4ccccc4)nc3)nc3[nH]cnc23)cc1,s_27____1001578____10803818,453.5,4.434582,10,8,3,0.653846,1110,<rdkit.Chem.rdchem.Mol object at 0x3150ef8b0>,<rdkit.Chem.rdchem.Mol object at 0x31514eb10>,4.132554923157937
c1ccc(Nc2nc(NCc3ccccc3OCC3CC3)nc3[nH]cnc23)cc1,s_27____5455214____10803818,386.5,4.194325,8,6,3,0.653846,717,<rdkit.Chem.rdchem.Mol object at 0x3150ef990>,<rdkit.Chem.rdchem.Mol object at 0x31514ec00>,4.489218499916113
CC(C)(C)Oc1ccccc1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____6201368____10803818,388.5,4.467707,7,6,3,0.653846,387,<rdkit.Chem.rdchem.Mol object at 0x3150efa70>,<rdkit.Chem.rdchem.Mol object at 0x31507fec0>,4.600843020740898
COc1ccc(CCC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2162226____10803818,388.5,4.563552,8,6,3,0.653846,1407,<rdkit.Chem.rdchem.Mol object at 0x3150efb50>,<rdkit.Chem.rdchem.Mol object at 0x31514ea70>,5.083713718177073
COc1ccc(C(C)CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____5728628____10803818,388.5,4.433996,8,6,3,0.653846,838,<rdkit.Chem.rdchem.Mol object at 0x3150efc30>,<rdkit.Chem.rdchem.Mol object at 0x315160e00>,4.970290156939049
CCC(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____25520858____10803818,388.5,4.709653,8,6,3,0.653846,925,<rdkit.Chem.rdchem.Mol object at 0x3150efd10>,<rdkit.Chem.rdchem.Mol object at 0x31514eca0>,5.129213428239958
COc1cc(OC)c(CC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)c(OC)c1,s_27____10719502____10803818,434.5,3.803641,9,8,3,0.653846,279,<rdkit.Chem.rdchem.Mol object at 0x3150efdf0>,<rdkit.Chem.rdchem.Mol object at 0x31514ef20>,4.796280520892436
COc1ccc(CC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1OC,s_27____5731916____10803818,404.5,3.961312,8,7,3,0.653846,885,<rdkit.Chem.rdchem.Mol object at 0x3150efed0>,<rdkit.Chem.rdchem.Mol object at 0x31514f060>,5.102952495210491
COc1cc(OC)c(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____16908938____10803818,391.4,2.921523,8,8,3,0.653846,226,<rdkit.Chem.rdchem.Mol object at 0x315108040>,<rdkit.Chem.rdchem.Mol object at 0x31514e4d0>,5.0484164709869885
COc1cccc(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____3000692____10803818,374.4,4.146977,8,6,3,0.653846,15,<rdkit.Chem.rdchem.Mol object at 0x315108120>,<rdkit.Chem.rdchem.Mol object at 0x31514ee80>,5.092746669058866
COc1ccccc1C[C@H](C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____9579692____10803818,374.4,4.118984,7,6,3,0.653846,219,<rdkit.Chem.rdchem.Mol object at 0x315108200>,<rdkit.Chem.rdchem.Mol object at 0x31514ef70>,4.6053395874247585
COc1ccc(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____24530712____10803818,374.4,4.146977,8,6,3,0.653846,376,<rdkit.Chem.rdchem.Mol object at 0x3151082e0>,<rdkit.Chem.rdchem.Mol object at 0x31514f150>,5.243996347079847
CC(C)Oc1ccccc1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1136858____10803818,374.4,4.18713,7,6,3,0.653846,338,<rdkit.Chem.rdchem.Mol object at 0x3151083c0>,<rdkit.Chem.rdchem.Mol object at 0x31514efc0>,4.504741117748526
CC(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____21408012____10803818,374.4,4.18713,7,6,3,0.653846,1361,<rdkit.Chem.rdchem.Mol object at 0x3151084a0>,<rdkit.Chem.rdchem.Mol object at 0x31514f290>,5.178382199441562
COc1ccc(C(C)(C)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2262760____10803818,388.5,4.445382,7,6,3,0.653846,351,<rdkit.Chem.rdchem.Mol object at 0x315108580>,<rdkit.Chem.rdchem.Mol object at 0x31514ecf0>,4.942502992730639
